# ------------------------------------------------------------------------
# len (2pi/Angstrom), sscha freq (cm-1), sscha + static bubble freq (cm-1)
# ------------------------------------------------------------------------
  0.131404		 24.2760590	 24.2760590	 28.7663007	 41.9296819	 43.7240532	 43.7240532		 24.2294885	 24.2298536	 27.3408144	 37.2163797	 39.5807884	 39.6058051	
  0.134324		 21.6357554	 21.6357554	 25.6017182	 40.4555198	 41.9252873	 41.9252873		 21.5964199	 21.5968079	 24.3196907	 35.6408973	 37.6056307	 37.6329296	
  0.137244		 18.9274420	 18.9274420	 22.3683553	 39.0784952	 40.2376573	 40.2376573		 18.8948750	 18.8951543	 21.2427111	 34.1707869	 35.7345071	 35.7640650	
  0.140164		 16.1594908	 16.1594908	 19.0756514	 37.8241504	 38.6937114	 38.6937114		 16.1330530	 16.1333588	 18.1100961	 32.8210706	 34.0050969	 34.0369513	
  0.143084		 13.3405164	 13.3405164	 15.7327936	 36.7191713	 37.3277565	 37.3277565		 13.3197618	 13.3199488	 14.9359007	 31.6325500	 32.4596518	 32.4935186	
  0.146004		 10.4793439	 10.4793439	 12.3488330	 35.7922922	 36.1744950	 36.1744950		 10.4636769	 10.4638645	 11.7200357	 30.6181321	 31.1421583	 31.1776332	
  0.148924		  7.5849746	  7.5849746	  8.9327775	 35.2669996	 35.2669996	 35.3690137		  7.5740011	  7.5741386	  8.4757095	 30.0865234	 30.1331835	 30.1811761	
  0.151844		  4.6665499	  4.6665499	  5.4936153	 34.6341140	 34.6341140	 42.4434096		  4.6599877	  4.6600386	  5.2130974	 29.3599734	 29.3998334	 38.2526627	
  0.156487		  0.0000000	  0.0000000	  0.0000000	 34.2434767	 34.2434767	 75.7321371		  0.0000008	  0.0000010	  0.0000012	 28.8862809	 28.9452171	 73.4877443	
  0.159407		  2.8033820	  2.8033820	  3.6752453	 34.3596986	 34.3596986	 56.9312940		  2.7287856	  2.7288747	  3.6171363	 29.0720772	 29.0732748	 53.8700903	
  0.162327		  5.6003968	  5.6003968	  7.3440719	 34.7060124	 34.7060124	 37.6269345		  5.4502475	  5.4506523	  7.2266107	 29.4680210	 29.4697623	 32.7960938	
  0.165247		  8.3847234	  8.3847234	 10.9996445	 35.2755809	 35.2755809	 36.0689110		  8.1577542	  8.1583834	 10.8203222	 30.1175121	 30.1185788	 30.9701566	
  0.168167		 11.1501391	 11.1501391	 14.6367417	 36.0576849	 36.0576849	 37.3406800		 10.8447883	 10.8453285	 14.3937169	 31.0049723	 31.0075289	 32.4098000	
  0.171087		 13.8905828	 13.8905828	 18.2489517	 37.0385830	 37.0385830	 38.9665816		 13.5040195	 13.5047077	 17.9380841	 32.1110977	 32.1115300	 34.2337990	
  0.174007		 16.6002316	 16.6002316	 21.8303895	 38.2024579	 38.2024579	 40.8585298		 16.1303969	 16.1309171	 21.4487714	 33.4155359	 33.4173956	 36.3359633	
  0.176927		 19.2735919	 19.2735919	 25.3754709	 39.5323035	 39.5323035	 42.9765484		 18.7174520	 18.7185837	 24.9191655	 34.8967113	 34.8980232	 38.6671852	
  0.179847		 21.9056011	 21.9056011	 28.8789452	 41.0106504	 41.0106504	 45.2833744		 21.2608356	 21.2617663	 28.3444298	 36.5313000	 36.5334830	 41.1824954	
  0.182767		 24.4917307	 24.4917307	 32.3359538	 42.6200899	 42.6200899	 47.7452192		 23.7544707	 23.7560474	 31.7183969	 38.2960890	 38.2987614	 43.8441000	
  0.185687		 27.0280782	 27.0280782	 35.7420764	 44.3436088	 44.3436088	 50.3320081		 26.1967201	 26.1979091	 35.0384096	 40.1736459	 40.1750926	 46.6203218	
  0.188608		 29.5114324	 29.5114324	 39.0933560	 46.1647726	 46.1647726	 53.0172083		 28.5868092	 28.5879769	 38.3038803	 42.1466748	 42.1487889	 49.4849120	
  0.191528		 31.9392974	 31.9392974	 42.3862998	 48.0678141	 48.0678141	 55.7774593		 30.9220107	 30.9230362	 41.5106138	 44.1948837	 44.1967946	 52.4122904	
  0.194448		 34.3098678	 34.3098678	 45.6178504	 50.0376722	 50.0376722	 58.5921483		 33.2018969	 33.2025539	 44.6569506	 46.3017110	 46.3024080	 55.3813549	
  0.197368		 36.6219536	 36.6219536	 48.7853329	 52.0600176	 52.0600176	 61.4430082		 35.4274320	 35.4291835	 47.7428637	 48.4524576	 48.4548883	 58.3746668	
  0.200288		 38.8748651	 38.8748651	 51.8863825	 54.1212819	 54.1212819	 64.3137707		 37.5985685	 37.5992980	 50.6319904	 50.6327268	 50.7651522	 61.3748601	
  0.203208		 41.0682743	 41.0682743	 54.9188642	 56.2086916	 56.2086916	 67.1898832		 39.7147027	 39.7160881	 52.8255724	 52.8275382	 53.7230714	 64.3673801	
  0.206128		 43.2020718	 43.2020718	 57.8807922	 58.3103035	 58.3103035	 70.0582804		 41.7757274	 41.7766539	 55.0209640	 55.0222376	 56.6137657	 67.3393545	
  0.209048		 45.2762357	 45.2762357	 60.4150291	 60.4150291	 60.7702596	 72.9072007		 43.7828370	 43.7839702	 57.2088510	 57.2102434	 59.4369771	 70.2808270	
  0.211968		 47.2907249	 47.2907249	 62.5126434	 62.5126434	 63.5853813	 75.7260335		 45.7375791	 45.7389067	 59.3814549	 59.3832133	 62.1916768	 73.1826026	
  0.214888		 49.2454018	 49.2454018	 64.5937741	 64.5937741	 66.3242544	 78.5051910		 47.6376268	 47.6385989	 61.5275288	 61.5288286	 64.8744144	 76.0350709	
  0.217808		 51.1399835	 51.1399835	 66.6498717	 66.6498717	 68.9849335	 81.2359944		 49.4817057	 49.4829541	 63.6384976	 63.6400969	 67.4830650	 78.8305132	
  0.220728		 52.9740189	 52.9740189	 68.6731648	 68.6731648	 71.5654207	 83.9105754		 51.2720480	 51.2723918	 65.7114813	 65.7119026	 70.0165363	 81.5627660	
  0.223648		 54.7468851	 54.7468851	 70.6566053	 70.6566053	 74.0636652	 86.5217865		 53.0048401	 53.0063413	 67.7366018	 67.7385447	 72.4716575	 84.2245453	
  0.226569		 56.4577977	 56.4577977	 72.5938083	 72.5938083	 76.4775718	 89.0631225		 54.6786772	 54.6796074	 69.7081001	 69.7093120	 74.8450625	 86.8095960	
  0.229489		 58.1058297	 58.1058297	 74.4789908	 74.4789908	 78.8050130	 91.5286504		 56.2921810	 56.2932822	 71.6210300	 71.6224398	 77.1348370	 89.3128965	
  0.232409		 59.6899350	 59.6899350	 76.3069130	 76.3069130	 81.0438445	 93.9129483		 57.8457056	 57.8469124	 73.4731067	 73.4746551	 79.3394221	 91.7306356	
  0.235329		 61.2089739	 61.2089739	 78.0728226	 78.0728226	 83.1919214	 96.2110519		 59.3373291	 59.3389162	 75.2596327	 75.2616656	 81.4562796	 94.0582737	
  0.238249		 62.6617378	 62.6617378	 79.7724050	 79.7724050	 85.2471150	 98.4184089		 60.7652201	 60.7658543	 76.9764389	 76.9772507	 83.4825694	 96.2913525	
  0.241169		 64.0469734	 64.0469734	 81.4017387	 81.4017387	 87.2073278	100.5308394		 62.1281531	 62.1295805	 78.6204589	 78.6222821	 85.4166330	 98.4265786	
  0.244089		 65.3634032	 65.3634032	 82.9572567	 82.9572567	 89.0705081	102.5445028		 63.4243485	 63.4256723	 80.1881920	 80.1898864	 87.2558805	100.4604338	
  0.247009		 66.6097460	 66.6097460	 84.4357124	 84.4357124	 90.8346631	104.4558697		 64.6522109	 64.6532205	 81.6766030	 81.6778942	 88.9978474	102.3890851	
  0.249929		 67.7847328	 67.7847328	 85.8341509	 85.8341509	 92.4978706	106.2616976		 65.8098421	 65.8112375	 83.0825058	 83.0842818	 90.6404664	104.2096013	
  0.252849		 68.8871220	 68.8871220	 87.1498847	 87.1498847	 94.0582894	107.9590116		 66.8957683	 66.8969063	 84.4034157	 84.4048535	 92.1816207	105.9191885	
  0.255769		 69.9157123	 69.9157123	 88.3804724	 88.3804724	 95.5141686	109.5450872		 67.9107584	 67.9109818	 85.6397470	 85.6400300	 93.6204109	107.5163270	
  0.258689		 70.8693533	 70.8693533	 89.5237014	 89.5237014	 96.8638553	111.0174368		 68.8503833	 68.8509673	 86.7854833	 86.7862426	 94.9544349	108.9981385	
  0.261610		 71.7469550	 71.7469550	 90.5775729	 90.5775729	 98.1058021	112.3737977		 69.7163555	 69.7169111	 87.8424307	 87.8431605	 96.1824370	110.3627311	
  0.264530		 72.5474959	 72.5474959	 91.5402898	 91.5402898	 99.2385726	113.6121229		 70.5070040	 70.5074176	 88.8082003	 88.8087538	 97.3029660	111.6083738	
  0.267450		 73.2700298	 73.2700298	 92.4102458	 92.4102458	100.2608476	114.7305727		 71.2209968	 71.2215549	 89.6808761	 89.6816180	 98.3145708	112.7332799	
  0.270370		 73.9136919	 73.9136919	 93.1860172	 93.1860172	101.1714288	115.7275081		 71.8572739	 71.8581349	 90.4589555	 90.4600448	 99.2155739	113.7353765	
  0.273290		 74.4777031	 74.4777031	 93.8663552	 93.8663552	101.9692434	116.6014857		 72.4128970	 72.4137040	 91.1386095	 91.1396679	100.0044841	114.6130786	
  0.276210		 74.9613750	 74.9613750	 94.4501805	 94.4501805	102.6533475	117.3512527		 72.8896647	 72.8910460	 91.7220194	 91.7237961	100.6809963	115.3657841	
  0.279130		 75.3641127	 75.3641127	 94.9365777	 94.9365777	103.2229286	117.9757438		 73.2873583	 73.2885562	 92.2088279	 92.2103775	101.2445814	115.9929368	
  0.282050		 75.6854179	 75.6854179	 95.3247920	 95.3247920	103.6773081	118.4740776		 73.6048841	 73.6059257	 92.5976114	 92.5989338	101.6942695	116.4933717	
  0.284970		 75.9248912	 75.9248912	 95.6142258	 95.6142258	104.0159436	118.8455551		 73.8415418	 73.8420717	 92.8874047	 92.8881185	102.0294200	116.8663754	
  0.287890		 76.0822339	 76.0822339	 95.8044360	 95.8044360	104.2384301	119.0896573		 73.9978292	 73.9980608	 93.0788414	 93.0791803	102.2500075	117.1118832	
  0.292008		 76.1641837	 76.1641837	 95.9035172	 95.9035172	104.3543060	119.2168030		 74.0808998	 74.0812638	 93.1806023	 93.1810592	102.3659232	117.2409961	
